image_idx,label,pred,result,l1_cycles,l2_cycles,total_cycles
5288,8,8,1,3178,86,3264
5289,9,9,1,3178,86,3264
5290,0,0,1,3178,86,3264
5291,1,1,1,3178,86,3264
5292,2,2,1,3178,86,3264
5293,3,3,1,3178,86,3264
5294,4,4,1,3178,86,3264
5295,5,5,1,3178,86,3264
5296,6,6,1,3178,86,3264
5297,7,7,1,3178,86,3264
5298,8,8,1,3178,86,3264
5299,9,9,1,3178,86,3264
5300,8,8,1,3178,86,3264
5301,0,0,1,3178,86,3264
5302,5,5,1,3178,86,3264
5303,6,6,1,3178,86,3264
5304,6,6,1,3178,86,3264
5305,0,0,1,3178,86,3264
5306,8,8,1,3178,86,3264
5307,0,0,1,3178,86,3264
5308,2,2,1,3178,86,3264
5309,3,3,1,3178,86,3264
5310,7,7,1,3178,86,3264
5311,9,9,1,3178,86,3264
5312,4,4,1,3178,86,3264
5313,7,7,1,3178,86,3264
5314,1,1,1,3178,86,3264
5315,9,9,1,3178,86,3264
5316,1,1,1,3178,86,3264
5317,7,7,1,3178,86,3264
5318,1,1,1,3178,86,3264
5319,4,4,1,3178,86,3264
5320,0,0,1,3178,86,3264
5321,0,0,1,3178,86,3264
5322,4,4,1,3178,86,3264
5323,1,1,1,3178,86,3264
5324,7,7,1,3178,86,3264
5325,5,5,1,3178,86,3264
5326,7,7,1,3178,86,3264
5327,1,1,1,3178,86,3264
5328,3,3,1,3178,86,3264
5329,3,3,1,3178,86,3264
5330,3,3,1,3178,86,3264
5331,1,6,0,3178,86,3264
5332,6,6,1,3178,86,3264
5333,9,9,1,3178,86,3264
5334,7,7,1,3178,86,3264
5335,4,4,1,3178,86,3264
5336,3,3,1,3178,86,3264
5337,0,0,1,3178,86,3264
5338,2,2,1,3178,86,3264
5339,5,5,1,3178,86,3264
5340,2,2,1,3178,86,3264
5341,6,6,1,3178,86,3264
5342,0,0,1,3178,86,3264
5343,8,8,1,3178,86,3264
5344,9,9,1,3178,86,3264
5345,4,4,1,3178,86,3264
5346,3,3,1,3178,86,3264
5347,5,5,1,3178,86,3264
5348,4,4,1,3178,86,3264
5349,8,8,1,3178,86,3264
5350,1,1,1,3178,86,3264
5351,5,5,1,3178,86,3264
5352,9,9,1,3178,86,3264
5353,0,0,1,3178,86,3264
5354,6,6,1,3178,86,3264
5355,4,4,1,3178,86,3264
5356,3,3,1,3178,86,3264
5357,6,6,1,3178,86,3264
5358,3,3,1,3178,86,3264
5359,3,3,1,3178,86,3264
5360,8,8,1,3178,86,3264
5361,1,1,1,3178,86,3264
5362,4,4,1,3178,86,3264
5363,7,7,1,3178,86,3264
5364,5,5,1,3178,86,3264
5365,7,7,1,3178,86,3264
5366,2,2,1,3178,86,3264
5367,2,2,1,3178,86,3264
5368,0,0,1,3178,86,3264
5369,0,0,1,3178,86,3264
5370,1,1,1,3178,86,3264
5371,7,7,1,3178,86,3264
5372,7,7,1,3178,86,3264
5373,9,9,1,3178,86,3264
5374,5,5,1,3178,86,3264
5375,9,9,1,3178,86,3264
5376,8,8,1,3178,86,3264
5377,9,9,1,3178,86,3264
5378,6,6,1,3178,86,3264
5379,8,8,1,3178,86,3264
5380,8,8,1,3178,86,3264
5381,2,2,1,3178,86,3264
5382,3,3,1,3178,86,3264
5383,6,6,1,3178,86,3264
5384,1,1,1,3178,86,3264
5385,2,2,1,3178,86,3264
5386,9,9,1,3178,86,3264
5387,8,8,1,3178,86,3264
5388,9,9,1,3178,86,3264
5389,5,5,1,3178,86,3264
5390,2,2,1,3178,86,3264
5391,6,6,1,3178,86,3264
5392,2,2,1,3178,86,3264
5393,4,4,1,3178,86,3264
5394,8,8,1,3178,86,3264
5395,4,4,1,3178,86,3264
5396,6,6,1,3178,86,3264
5397,5,5,1,3178,86,3264
5398,0,0,1,3178,86,3264
5399,1,1,1,3178,86,3264
5400,5,5,1,3178,86,3264
5401,6,6,1,3178,86,3264
5402,7,7,1,3178,86,3264
5403,8,8,1,3178,86,3264
5404,9,9,1,3178,86,3264
5405,0,0,1,3178,86,3264
5406,1,1,1,3178,86,3264
5407,2,2,1,3178,86,3264
5408,3,3,1,3178,86,3264
5409,4,4,1,3178,86,3264
5410,5,5,1,3178,86,3264
5411,6,6,1,3178,86,3264
5412,7,7,1,3178,86,3264
5413,8,8,1,3178,86,3264
5414,9,9,1,3178,86,3264
5415,0,0,1,3178,86,3264
5416,1,1,1,3178,86,3264
5417,2,2,1,3178,86,3264
5418,3,3,1,3178,86,3264
5419,4,4,1,3178,86,3264
5420,5,5,1,3178,86,3264
5421,6,6,1,3178,86,3264
5422,7,7,1,3178,86,3264
5423,8,8,1,3178,86,3264
5424,9,9,1,3178,86,3264
5425,7,7,1,3178,86,3264
5426,4,4,1,3178,86,3264
5427,2,2,1,3178,86,3264
5428,0,0,1,3178,86,3264
5429,9,9,1,3178,86,3264
5430,0,0,1,3178,86,3264
5431,1,1,1,3178,86,3264
5432,5,5,1,3178,86,3264
5433,8,8,1,3178,86,3264
5434,8,8,1,3178,86,3264
5435,0,0,1,3178,86,3264
5436,2,2,1,3178,86,3264
5437,7,7,1,3178,86,3264
5438,8,8,1,3178,86,3264
5439,4,4,1,3178,86,3264
5440,4,4,1,3178,86,3264
5441,6,6,1,3178,86,3264
5442,1,1,1,3178,86,3264
5443,0,0,1,3178,86,3264
5444,4,4,1,3178,86,3264
5445,5,5,1,3178,86,3264
5446,3,3,1,3178,86,3264
5447,9,9,1,3178,86,3264
5448,4,4,1,3178,86,3264
5449,2,2,1,3178,86,3264
5450,0,0,1,3178,86,3264
5451,5,5,1,3178,86,3264
5452,0,0,1,3178,86,3264
5453,1,1,1,3178,86,3264
5454,3,3,1,3178,86,3264
5455,2,2,1,3178,86,3264
5456,9,9,1,3178,86,3264
5457,1,8,0,3178,86,3264
5458,6,6,1,3178,86,3264
5459,0,0,1,3178,86,3264
5460,1,1,1,3178,86,3264
5461,1,1,1,3178,86,3264
5462,8,8,1,3178,86,3264
5463,0,0,1,3178,86,3264
5464,4,4,1,3178,86,3264
5465,7,7,1,3178,86,3264
5466,7,7,1,3178,86,3264
5467,6,6,1,3178,86,3264
5468,3,3,1,3178,86,3264
5469,6,6,1,3178,86,3264
5470,0,0,1,3178,86,3264
5471,7,7,1,3178,86,3264
5472,3,3,1,3178,86,3264
5473,5,5,1,3178,86,3264
5474,4,4,1,3178,86,3264
5475,2,2,1,3178,86,3264
5476,4,4,1,3178,86,3264
5477,1,1,1,3178,86,3264
5478,8,8,1,3178,86,3264
5479,3,3,1,3178,86,3264
5480,5,5,1,3178,86,3264
5481,6,6,1,3178,86,3264
5482,7,7,1,3178,86,3264
5483,0,0,1,3178,86,3264
5484,6,6,1,3178,86,3264
5485,7,7,1,3178,86,3264
5486,1,1,1,3178,86,3264
5487,2,2,1,3178,86,3264
5488,5,5,1,3178,86,3264
5489,8,8,1,3178,86,3264
5490,1,1,1,3178,86,3264
5491,9,9,1,3178,86,3264
5492,3,3,1,3178,86,3264
5493,8,8,1,3178,86,3264
5494,2,2,1,3178,86,3264
5495,8,3,0,3178,86,3264
5496,7,7,1,3178,86,3264
5497,6,6,1,3178,86,3264
5498,7,7,1,3178,86,3264
5499,1,1,1,3178,86,3264
5500,4,4,1,3178,86,3264
5501,6,6,1,3178,86,3264
5502,2,2,1,3178,86,3264
5503,9,9,1,3178,86,3264
5504,3,3,1,3178,86,3264
5505,0,0,1,3178,86,3264
5506,1,1,1,3178,86,3264
5507,2,2,1,3178,86,3264
5508,3,3,1,3178,86,3264
5509,4,4,1,3178,86,3264
5510,5,5,1,3178,86,3264
5511,6,6,1,3178,86,3264
5512,7,7,1,3178,86,3264
5513,0,0,1,3178,86,3264
5514,1,1,1,3178,86,3264
5515,2,2,1,3178,86,3264
5516,3,3,1,3178,86,3264
5517,4,4,1,3178,86,3264
5518,5,5,1,3178,86,3264
5519,0,0,1,3178,86,3264
5520,1,1,1,3178,86,3264
5521,2,2,1,3178,86,3264
5522,8,8,1,3178,86,3264
5523,9,9,1,3178,86,3264
5524,1,1,1,3178,86,3264
5525,4,4,1,3178,86,3264
5526,0,0,1,3178,86,3264
5527,9,9,1,3178,86,3264
5528,5,5,1,3178,86,3264
5529,0,0,1,3178,86,3264
5530,8,8,1,3178,86,3264
5531,0,0,1,3178,86,3264
5532,7,7,1,3178,86,3264
5533,7,7,1,3178,86,3264
5534,1,1,1,3178,86,3264
5535,1,1,1,3178,86,3264
5536,2,2,1,3178,86,3264
5537,9,9,1,3178,86,3264
5538,3,3,1,3178,86,3264
5539,6,6,1,3178,86,3264
5540,7,7,1,3178,86,3264
5541,2,2,1,3178,86,3264
5542,3,3,1,3178,86,3264
5543,8,8,1,3178,86,3264
5544,1,1,1,3178,86,3264
5545,2,2,1,3178,86,3264
5546,9,9,1,3178,86,3264
5547,8,8,1,3178,86,3264
5548,8,8,1,3178,86,3264
5549,7,7,1,3178,86,3264
5550,1,1,1,3178,86,3264
5551,7,7,1,3178,86,3264
5552,1,1,1,3178,86,3264
5553,1,1,1,3178,86,3264
5554,0,0,1,3178,86,3264
5555,3,3,1,3178,86,3264
5556,4,4,1,3178,86,3264
5557,2,2,1,3178,86,3264
5558,6,6,1,3178,86,3264
5559,4,4,1,3178,86,3264
5560,7,7,1,3178,86,3264
5561,4,4,1,3178,86,3264
5562,2,2,1,3178,86,3264
5563,7,7,1,3178,86,3264
5564,4,4,1,3178,86,3264
5565,9,9,1,3178,86,3264
5566,1,1,1,3178,86,3264
5567,0,0,1,3178,86,3264
5568,6,6,1,3178,86,3264
5569,8,8,1,3178,86,3264
5570,5,5,1,3178,86,3264
5571,5,5,1,3178,86,3264
5572,5,5,1,3178,86,3264
5573,3,3,1,3178,86,3264
5574,5,5,1,3178,86,3264
5575,9,9,1,3178,86,3264
5576,7,7,1,3178,86,3264
5577,4,4,1,3178,86,3264
5578,8,8,1,3178,86,3264
5579,5,5,1,3178,86,3264
5580,9,9,1,3178,86,3264
5581,6,6,1,3178,86,3264
5582,9,9,1,3178,86,3264
5583,3,3,1,3178,86,3264
5584,0,0,1,3178,86,3264
5585,3,3,1,3178,86,3264
5586,8,8,1,3178,86,3264
5587,9,9,1,3178,86,3264
5588,1,1,1,3178,86,3264
5589,8,8,1,3178,86,3264
5590,1,1,1,3178,86,3264
5591,6,6,1,3178,86,3264
5592,0,0,1,3178,86,3264
5593,0,0,1,3178,86,3264
5594,1,1,1,3178,86,3264
5595,2,2,1,3178,86,3264
5596,3,3,1,3178,86,3264
5597,4,4,1,3178,86,3264
5598,5,5,1,3178,86,3264
5599,6,6,1,3178,86,3264
5600,7,9,0,3178,86,3264
5601,8,8,1,3178,86,3264
5602,9,9,1,3178,86,3264
5603,0,0,1,3178,86,3264
5604,1,1,1,3178,86,3264
5605,2,2,1,3178,86,3264
5606,3,3,1,3178,86,3264
5607,4,4,1,3178,86,3264
5608,5,5,1,3178,86,3264
5609,6,6,1,3178,86,3264
5610,7,7,1,3178,86,3264
5611,8,6,0,3178,86,3264
5612,9,9,1,3178,86,3264
5613,0,0,1,3178,86,3264
5614,1,1,1,3178,86,3264
5615,2,2,1,3178,86,3264
5616,3,3,1,3178,86,3264
5617,4,4,1,3178,86,3264
5618,5,5,1,3178,86,3264
5619,6,6,1,3178,86,3264
5620,7,7,1,3178,86,3264
5621,8,8,1,3178,86,3264
5622,9,9,1,3178,86,3264
5623,3,3,1,3178,86,3264
5624,5,5,1,3178,86,3264
5625,3,3,1,3178,86,3264
5626,2,2,1,3178,86,3264
5627,9,9,1,3178,86,3264
5628,3,3,1,3178,86,3264
5629,2,2,1,3178,86,3264
5630,1,1,1,3178,86,3264
5631,4,4,1,3178,86,3264
5632,5,5,1,3178,86,3264
5633,5,5,1,3178,86,3264
5634,2,3,0,3178,86,3264
5635,3,3,1,3178,86,3264
5636,2,2,1,3178,86,3264
5637,1,1,1,3178,86,3264
5638,3,3,1,3178,86,3264
5639,9,9,1,3178,86,3264
5640,7,7,1,3178,86,3264
5641,2,2,1,3178,86,3264
5642,1,5,0,3178,86,3264
5643,2,2,1,3178,86,3264
5644,8,8,1,3178,86,3264
5645,9,9,1,3178,86,3264
5646,1,1,1,3178,86,3264
5647,8,8,1,3178,86,3264
5648,8,8,1,3178,86,3264
5649,7,7,1,3178,86,3264
5650,8,8,1,3178,86,3264
5651,1,1,1,3178,86,3264
5652,0,0,1,3178,86,3264
5653,0,0,1,3178,86,3264
5654,7,7,1,3178,86,3264
5655,7,7,1,3178,86,3264
5656,8,8,1,3178,86,3264
5657,7,7,1,3178,86,3264
5658,5,5,1,3178,86,3264
5659,0,0,1,3178,86,3264
5660,6,6,1,3178,86,3264
5661,1,1,1,3178,86,3264
5662,5,5,1,3178,86,3264
5663,7,7,1,3178,86,3264
5664,4,4,1,3178,86,3264
5665,6,6,1,3178,86,3264
5666,1,1,1,3178,86,3264
5667,2,2,1,3178,86,3264
5668,5,5,1,3178,86,3264
5669,0,0,1,3178,86,3264
5670,7,7,1,3178,86,3264
5671,9,9,1,3178,86,3264
5672,9,9,1,3178,86,3264
5673,0,0,1,3178,86,3264
5674,3,3,1,3178,86,3264
5675,8,8,1,3178,86,3264
5676,4,3,0,3178,86,3264
5677,4,6,0,3178,86,3264
5678,8,5,0,3178,86,3264
5679,1,1,1,3178,86,3264
5680,8,8,1,3178,86,3264
5681,6,6,1,3178,86,3264
5682,5,5,1,3178,86,3264
5683,9,9,1,3178,86,3264
5684,0,0,1,3178,86,3264
5685,0,0,1,3178,86,3264
5686,0,0,1,3178,86,3264
5687,3,3,1,3178,86,3264
5688,7,7,1,3178,86,3264
5689,1,1,1,3178,86,3264
5690,6,6,1,3178,86,3264
5691,4,4,1,3178,86,3264
5692,2,2,1,3178,86,3264
5693,6,6,1,3178,86,3264
5694,6,6,1,3178,86,3264
5695,0,0,1,3178,86,3264
5696,4,4,1,3178,86,3264
5697,5,5,1,3178,86,3264
5698,4,4,1,3178,86,3264
5699,1,1,1,3178,86,3264
5700,3,3,1,3178,86,3264
5701,8,8,1,3178,86,3264
5702,6,6,1,3178,86,3264
5703,3,3,1,3178,86,3264
5704,9,9,1,3178,86,3264
5705,9,9,1,3178,86,3264
5706,5,5,1,3178,86,3264
5707,9,9,1,3178,86,3264
5708,3,3,1,3178,86,3264
5709,7,7,1,3178,86,3264
5710,8,8,1,3178,86,3264
5711,5,5,1,3178,86,3264
5712,6,6,1,3178,86,3264
5713,4,4,1,3178,86,3264
5714,7,7,1,3178,86,3264
5715,6,6,1,3178,86,3264
5716,2,2,1,3178,86,3264
5717,2,2,1,3178,86,3264
5718,0,0,1,3178,86,3264
5719,9,9,1,3178,86,3264
5720,4,4,1,3178,86,3264
5721,0,0,1,3178,86,3264
5722,1,1,1,3178,86,3264
5723,2,2,1,3178,86,3264
5724,3,3,1,3178,86,3264
5725,4,4,1,3178,86,3264
5726,5,5,1,3178,86,3264
5727,6,6,1,3178,86,3264
5728,7,7,1,3178,86,3264
5729,8,8,1,3178,86,3264
5730,9,9,1,3178,86,3264
5731,0,0,1,3178,86,3264
5732,1,1,1,3178,86,3264
5733,2,2,1,3178,86,3264
5734,3,7,0,3178,86,3264
5735,5,5,1,3178,86,3264
5736,6,6,1,3178,86,3264
5737,0,0,1,3178,86,3264
5738,1,1,1,3178,86,3264
5739,2,2,1,3178,86,3264
5740,3,3,1,3178,86,3264
5741,4,4,1,3178,86,3264
5742,5,5,1,3178,86,3264
5743,6,6,1,3178,86,3264
5744,8,8,1,3178,86,3264
5745,7,7,1,3178,86,3264
5746,1,1,1,3178,86,3264
5747,3,3,1,3178,86,3264
5748,2,2,1,3178,86,3264
5749,8,6,0,3178,86,3264
5750,0,0,1,3178,86,3264
5751,7,7,1,3178,86,3264
5752,5,5,1,3178,86,3264
5753,9,9,1,3178,86,3264
5754,9,9,1,3178,86,3264
5755,6,6,1,3178,86,3264
5756,0,0,1,3178,86,3264
5757,9,9,1,3178,86,3264
5758,4,4,1,3178,86,3264
5759,1,1,1,3178,86,3264
5760,3,3,1,3178,86,3264
5761,2,2,1,3178,86,3264
5762,1,1,1,3178,86,3264
5763,2,2,1,3178,86,3264
5764,3,3,1,3178,86,3264
5765,8,8,1,3178,86,3264
5766,3,3,1,3178,86,3264
5767,2,2,1,3178,86,3264
5768,6,6,1,3178,86,3264
5769,5,5,1,3178,86,3264
5770,6,6,1,3178,86,3264
5771,8,8,1,3178,86,3264
5772,2,2,1,3178,86,3264
5773,7,7,1,3178,86,3264
5774,4,4,1,3178,86,3264
5775,8,8,1,3178,86,3264
5776,1,1,1,3178,86,3264
5777,8,8,1,3178,86,3264
5778,0,0,1,3178,86,3264
5779,5,5,1,3178,86,3264
5780,3,3,1,3178,86,3264
5781,9,9,1,3178,86,3264
5782,4,4,1,3178,86,3264
5783,1,1,1,3178,86,3264
5784,9,9,1,3178,86,3264
5785,2,2,1,3178,86,3264
5786,1,1,1,3178,86,3264
5787,9,9,1,3178,86,3264
5788,6,6,1,3178,86,3264
5789,7,7,1,3178,86,3264
5790,9,9,1,3178,86,3264
5791,0,0,1,3178,86,3264
5792,4,4,1,3178,86,3264
5793,6,6,1,3178,86,3264
5794,1,1,1,3178,86,3264
5795,7,7,1,3178,86,3264
5796,3,3,1,3178,86,3264
5797,8,8,1,3178,86,3264
5798,7,7,1,3178,86,3264
5799,2,2,1,3178,86,3264
5800,9,9,1,3178,86,3264
5801,6,6,1,3178,86,3264
5802,5,5,1,3178,86,3264
5803,8,8,1,3178,86,3264
5804,3,3,1,3178,86,3264
5805,9,9,1,3178,86,3264
5806,0,0,1,3178,86,3264
5807,5,5,1,3178,86,3264
5808,7,7,1,3178,86,3264
5809,1,1,1,3178,86,3264
5810,6,6,1,3178,86,3264
5811,1,1,1,3178,86,3264
5812,0,0,1,3178,86,3264
5813,9,9,1,3178,86,3264
5814,3,3,1,3178,86,3264
5815,3,3,1,3178,86,3264
5816,4,4,1,3178,86,3264
5817,4,4,1,3178,86,3264
5818,0,0,1,3178,86,3264
5819,6,6,1,3178,86,3264
5820,2,2,1,3178,86,3264
5821,5,5,1,3178,86,3264
5822,4,4,1,3178,86,3264
5823,2,2,1,3178,86,3264
5824,3,3,1,3178,86,3264
5825,4,4,1,3178,86,3264
5826,6,6,1,3178,86,3264
5827,0,0,1,3178,86,3264
5828,0,0,1,3178,86,3264
5829,2,2,1,3178,86,3264
5830,0,0,1,3178,86,3264
5831,1,1,1,3178,86,3264
5832,4,4,1,3178,86,3264
5833,5,5,1,3178,86,3264
5834,6,6,1,3178,86,3264
5835,7,9,0,3178,86,3264
5836,8,8,1,3178,86,3264
5837,9,9,1,3178,86,3264
5838,0,0,1,3178,86,3264
5839,1,1,1,3178,86,3264
5840,2,2,1,3178,86,3264
5841,3,3,1,3178,86,3264
5842,4,7,0,3178,86,3264
5843,5,5,1,3178,86,3264
5844,6,6,1,3178,86,3264
5845,7,7,1,3178,86,3264
5846,8,8,1,3178,86,3264
5847,0,0,1,3178,86,3264
5848,1,1,1,3178,86,3264
5849,2,2,1,3178,86,3264
5850,3,3,1,3178,86,3264
5851,4,4,1,3178,86,3264
5852,5,5,1,3178,86,3264
5853,6,6,1,3178,86,3264
5854,7,7,1,3178,86,3264
5855,8,8,1,3178,86,3264
5856,9,9,1,3178,86,3264
5857,8,8,1,3178,86,3264
5858,7,7,1,3178,86,3264
5859,1,1,1,3178,86,3264
5860,3,3,1,3178,86,3264
5861,7,7,1,3178,86,3264
5862,5,5,1,3178,86,3264
5863,2,2,1,3178,86,3264
5864,8,8,1,3178,86,3264
5865,0,0,1,3178,86,3264
5866,7,7,1,3178,86,3264
5867,5,5,1,3178,86,3264
5868,9,9,1,3178,86,3264
5869,9,9,1,3178,86,3264
5870,0,0,1,3178,86,3264
5871,9,9,1,3178,86,3264
5872,1,1,1,3178,86,3264
5873,1,1,1,3178,86,3264
5874,5,5,1,3178,86,3264
5875,8,8,1,3178,86,3264
5876,8,8,1,3178,86,3264
5877,6,6,1,3178,86,3264
5878,3,3,1,3178,86,3264
5879,2,2,1,3178,86,3264
5880,1,1,1,3178,86,3264
5881,8,8,1,3178,86,3264
5882,3,3,1,3178,86,3264
5883,2,2,1,3178,86,3264
5884,6,6,1,3178,86,3264
5885,5,5,1,3178,86,3264
5886,6,6,1,3178,86,3264
5887,7,5,0,3178,86,3264
5888,4,0,0,3178,86,3264
5889,1,1,1,3178,86,3264
5890,0,0,1,3178,86,3264
5891,5,5,1,3178,86,3264
5892,3,3,1,3178,86,3264
5893,1,1,1,3178,86,3264
5894,9,9,1,3178,86,3264
5895,2,2,1,3178,86,3264
5896,1,1,1,3178,86,3264
5897,9,9,1,3178,86,3264
5898,6,6,1,3178,86,3264
5899,0,0,1,3178,86,3264
5900,4,4,1,3178,86,3264
5901,6,6,1,3178,86,3264
5902,1,1,1,3178,86,3264
5903,7,7,1,3178,86,3264
5904,3,3,1,3178,86,3264
5905,8,8,1,3178,86,3264
5906,7,7,1,3178,86,3264
5907,2,2,1,3178,86,3264
5908,9,9,1,3178,86,3264
5909,6,6,1,3178,86,3264
5910,5,5,1,3178,86,3264
5911,8,8,1,3178,86,3264
5912,3,3,1,3178,86,3264
5913,5,3,0,3178,86,3264
5914,7,7,1,3178,86,3264
5915,1,1,1,3178,86,3264
5916,6,6,1,3178,86,3264
5917,1,1,1,3178,86,3264
5918,0,0,1,3178,86,3264
5919,9,9,1,3178,86,3264
5920,6,6,1,3178,86,3264
5921,2,2,1,3178,86,3264
5922,5,5,1,3178,86,3264
5923,4,4,1,3178,86,3264
5924,2,2,1,3178,86,3264
5925,3,3,1,3178,86,3264
5926,4,4,1,3178,86,3264
5927,4,4,1,3178,86,3264
5928,6,6,1,3178,86,3264
5929,0,0,1,3178,86,3264
5930,0,0,1,3178,86,3264
5931,2,2,1,3178,86,3264
5932,0,0,1,3178,86,3264
5933,1,1,1,3178,86,3264
5934,2,2,1,3178,86,3264
5935,3,3,1,3178,86,3264
5936,4,9,0,3178,86,3264
5937,5,3,0,3178,86,3264
5938,6,6,1,3178,86,3264
5939,7,7,1,3178,86,3264
5940,8,8,1,3178,86,3264
5941,9,9,1,3178,86,3264
5942,0,0,1,3178,86,3264
5943,1,1,1,3178,86,3264
5944,2,2,1,3178,86,3264
5945,3,3,1,3178,86,3264
5946,4,4,1,3178,86,3264
5947,5,5,1,3178,86,3264
5948,6,6,1,3178,86,3264
5949,7,7,1,3178,86,3264
5950,8,8,1,3178,86,3264
5951,9,9,1,3178,86,3264
5952,0,0,1,3178,86,3264
5953,1,1,1,3178,86,3264
5954,2,2,1,3178,86,3264
5955,3,8,0,3178,86,3264
5956,4,4,1,3178,86,3264
5957,5,5,1,3178,86,3264
5958,6,6,1,3178,86,3264
5959,7,7,1,3178,86,3264
5960,8,8,1,3178,86,3264
5961,9,9,1,3178,86,3264
5962,8,8,1,3178,86,3264
5963,6,6,1,3178,86,3264
5964,5,5,1,3178,86,3264
5965,0,0,1,3178,86,3264
5966,6,6,1,3178,86,3264
5967,8,8,1,3178,86,3264
5968,9,9,1,3178,86,3264
5969,4,4,1,3178,86,3264
5970,1,1,1,3178,86,3264
5971,9,9,1,3178,86,3264
5972,5,3,0,3178,86,3264
5973,3,8,0,3178,86,3264
5974,0,0,1,3178,86,3264
5975,4,4,1,3178,86,3264
5976,8,8,1,3178,86,3264
5977,9,9,1,3178,86,3264
5978,1,1,1,3178,86,3264
5979,4,4,1,3178,86,3264
5980,0,0,1,3178,86,3264
5981,5,5,1,3178,86,3264
5982,5,5,1,3178,86,3264
5983,2,2,1,3178,86,3264
5984,1,1,1,3178,86,3264
5985,5,8,0,3178,86,3264
5986,4,4,1,3178,86,3264
5987,0,0,1,3178,86,3264
5988,7,7,1,3178,86,3264
5989,6,6,1,3178,86,3264
5990,0,0,1,3178,86,3264
5991,1,1,1,3178,86,3264
5992,7,7,1,3178,86,3264
5993,0,0,1,3178,86,3264
5994,6,6,1,3178,86,3264
5995,8,8,1,3178,86,3264
5996,9,9,1,3178,86,3264
5997,5,5,1,3178,86,3264
5998,1,1,1,3178,86,3264
5999,7,7,1,3178,86,3264
6000,9,9,1,3178,86,3264
6001,8,8,1,3178,86,3264
6002,6,6,1,3178,86,3264
6003,0,0,1,3178,86,3264
6004,8,8,1,3178,86,3264
6005,1,1,1,3178,86,3264
6006,7,7,1,3178,86,3264
6007,7,7,1,3178,86,3264
6008,1,1,1,3178,86,3264
6009,3,3,1,3178,86,3264
6010,2,2,1,3178,86,3264
6011,3,3,1,3178,86,3264
6012,1,1,1,3178,86,3264
6013,4,4,1,3178,86,3264
6014,2,2,1,3178,86,3264
6015,0,0,1,3178,86,3264
6016,0,0,1,3178,86,3264
6017,7,7,1,3178,86,3264
6018,8,8,1,3178,86,3264
6019,4,4,1,3178,86,3264
6020,6,6,1,3178,86,3264
6021,4,4,1,3178,86,3264
6022,9,9,1,3178,86,3264
6023,3,8,0,3178,86,3264
6024,8,8,1,3178,86,3264
6025,4,4,1,3178,86,3264
6026,7,7,1,3178,86,3264
6027,2,2,1,3178,86,3264
6028,5,5,1,3178,86,3264
6029,6,6,1,3178,86,3264
6030,3,3,1,3178,86,3264
6031,6,6,1,3178,86,3264
6032,9,9,1,3178,86,3264
6033,6,6,1,3178,86,3264
6034,3,3,1,3178,86,3264
6035,2,2,1,3178,86,3264
6036,2,2,1,3178,86,3264
6037,4,4,1,3178,86,3264
6038,6,6,1,3178,86,3264
6039,9,9,1,3178,86,3264
6040,0,0,1,3178,86,3264
6041,2,2,1,3178,86,3264
6042,5,5,1,3178,86,3264
6043,5,5,1,3178,86,3264
6044,1,1,1,3178,86,3264
6045,3,8,0,3178,86,3264
6046,3,8,0,3178,86,3264
6047,9,9,1,3178,86,3264
6048,7,7,1,3178,86,3264
6049,8,8,1,3178,86,3264
6050,7,7,1,3178,86,3264
6051,2,2,1,3178,86,3264
6052,2,2,1,3178,86,3264
6053,5,5,1,3178,86,3264
6054,7,7,1,3178,86,3264
6055,9,9,1,3178,86,3264
6056,8,8,1,3178,86,3264
6057,2,2,1,3178,86,3264
6058,1,1,1,3178,86,3264
6059,3,8,0,3178,86,3264
6060,1,1,1,3178,86,3264
6061,3,3,1,3178,86,3264
6062,0,0,1,3178,86,3264
6063,1,1,1,3178,86,3264
6064,2,2,1,3178,86,3264
6065,3,8,0,3178,86,3264
6066,4,4,1,3178,86,3264
6067,5,5,1,3178,86,3264
6068,6,6,1,3178,86,3264
6069,7,7,1,3178,86,3264
6070,8,8,1,3178,86,3264
6071,9,3,0,3178,86,3264
6072,0,0,1,3178,86,3264
6073,1,1,1,3178,86,3264
6074,2,2,1,3178,86,3264
6075,3,3,1,3178,86,3264
6076,4,4,1,3178,86,3264
6077,5,5,1,3178,86,3264
6078,6,6,1,3178,86,3264
6079,7,7,1,3178,86,3264
6080,8,8,1,3178,86,3264
6081,9,9,1,3178,86,3264
6082,0,0,1,3178,86,3264
6083,1,1,1,3178,86,3264
6084,2,2,1,3178,86,3264
6085,3,3,1,3178,86,3264
6086,4,4,1,3178,86,3264
6087,5,5,1,3178,86,3264
6088,6,6,1,3178,86,3264
6089,7,7,1,3178,86,3264
6090,8,8,1,3178,86,3264
6091,9,8,0,3178,86,3264
6092,1,1,1,3178,86,3264
6093,2,2,1,3178,86,3264
6094,6,6,1,3178,86,3264
6095,5,5,1,3178,86,3264
6096,3,3,1,3178,86,3264
6097,0,0,1,3178,86,3264
6098,7,7,1,3178,86,3264
6099,0,0,1,3178,86,3264
6100,4,4,1,3178,86,3264
6101,1,1,1,3178,86,3264
6102,4,4,1,3178,86,3264
6103,3,3,1,3178,86,3264
6104,6,6,1,3178,86,3264
6105,7,7,1,3178,86,3264
6106,2,2,1,3178,86,3264
6107,3,3,1,3178,86,3264
6108,1,1,1,3178,86,3264
